post_time,content
2021-09-06, 研究 觀察 記錄 鴻海 分析 宏碁 轉型 路篇 股市 新手資族集 httpsyoutubelLtgQcjg 高點 投資 選行 業年 股市 熱台幣 美金 存利率 保利率 低家 股票 市場 投資 投機 短線 時間 戶頭 中錢 增加 減少 喜歡 買進型 股票 通漲幅 驚漲 倍倍 倍神 買進 懷疑生 熱門 航運 股長 榮陽明 面板 友達 群創 鋼鐵 股價 修正 信心 爆棚 新手 股價 股市 做面 功課 股價 痛苦 股市 賺錢 持續 犯錯 盯盤 時間面 股市 基礎 觀念 遍實 股市 新手 錯誤 系列 httpsyoutubenReQSxg 股市 資族 系列 httpsyoutubeybMwQIqe 記完 影片 影片 留言 分享 追蹤 追蹤 影片 發佈 時間 通知
2021-09-06, 航海 步入 尾聲 長榮 萬海 陽明 年線 真波 吃代 早期 忠實 股東 跌回 原點 資金 戰代 中途 跳進 獲利 獲利 蹲磨 劍磨 年年 揮刀 死冤
2021-09-06, 聯電 元真 想想 散戶 拉走 戶步局 台積電 陣子 熱門股 航運 面板 垃圾樣 踐踏 主流股 散戶盤 散沙拉戶 資土 資金 營商 主力 戶面 低點 買進 消息 拉高 散戶 散戶 部份 剩渣 討面版 海運 文套 面板 海運 重回 高點 文相 氣回 高點 腰斬死 放戶 外資 放棄 現股價 腰斬 想想 散戶 追逐 股場 難吃
2021-09-06, 航運 反彈 結束 航運股 分析 美國 庫存 低生 美國 廠商 庫存 年史 低補 庫存 少年 時間 建置 貨物 缺生 曬乾 重複 塞港 散裝船 運輸 全球 貨櫃 碼頭 塞港 準班 率成 預期 塞港 少塞年 場餘 貨櫃船 重複 載貨 貨櫃 航運 訂果 取消 負擔 包含 取消費 退櫃費 報關費費 電子業 取消 結束 情況 外果 市場 貨櫃 航運 重複 貨主 貨品 散裝 貨櫃 樣子 生產 斷鍊 JIT 崩解 新冠 肺炎 疫情 影響 年月 生產 供應 斷鍊 生產商 缺貨 損失 生產 廠商 庫存 Just in Time 庫存 模式 崩解 逼迫 生產商 庫存 產品 供應 缺乏 銷售 巨損失 結構性 改變 全球 生產商 增加 庫存量 延長 全球 廠商 建置 庫存 時間 全球 商品 超成 貨櫃 航運 運輸 預期 全球 運輸 需求 未年 貨櫃 航運 需求 庫存 JIT 崩解 航運 業頭 延續 美國 庫存 創年 低次 低點 高點 庫存 需年 時間 原補 庫存 榮景 延續 年底 肺炎 疫情 Just in Time 庫存理 崩解 廠商 生產 庫存 備料 增加 預期 拉長 庫存 時間 庫存 榮景 延續 年底 碳規 減少 貨櫃 運輸供 全球 貨櫃 碼頭 基礎 建設 舊法 負荷量 新增 貨櫃 需求量 美國 公路 鐵路 運輸 設備 舊法 承載 運輸 需求 疫情 工短 封港 直現 全球 港口 塞港 短期間 全球 貨櫃船 運力 降低 運價 空間 預期 塞港 延續 貨櫃 航運 業長 時間 景氣船 商造船廠 倒閉 貨櫃船 降低 新船 製造 減緩 時間 貨櫃 航運業 需求 年加 減碳 貨櫃船 淘汰 減速 行駛 降低 貨櫃 航運船 貨櫃 航運業 運供 增加 預期 貨櫃 航運業 預期 運價 時代 貨櫃 航運業 獲利 獲利 年長榮法 預告 貨櫃 航運 產業 景氣 持續 包含 美國 庫存 持續 量補 庫存 持續 告訴 投資 季景氣 獲利 季差 SCFI 指數點 低際 陽明 萬海 公布 月稅 EPS 高達 元簡月稅 EPS 包含 新增 船隻 增加 SCFI 指數 預期 年季 獲利 年季 塞港 少塞年 預期 SCFI 指數 低點 台灣 貨櫃航運公司 新船 增加 貨櫃航運公司 EPS 超元年 貨櫃航運公司 獲利 年果 塞港 紓解 轉率 增加 獲利 增加 預估 台灣 貨櫃 航運 公司 EPS 元年稅 EPS 挑戰 公佈 營收 止跌
2021-09-06, 航運 反彈 結束 BR 貨櫃 航現 貨櫃 航波 貨櫃 需求 BR 美國 感恩節 聖誕節 鋪貨 BR 鋪貨 潮月 減弱 疫情 通膨 雙重素 BR 美國 消費 信心 指數 BR 年底 旺季 銷售 預期 BR 效應 量現 BR 貨櫃 運價 BR 股價 領先 運價 貨櫃 套牢 籌碼 BR 主力 拉抬 BR 股價 力陽明 長榮 年線 BR 線盤 反彈 BR 觀察 散裝 BR 反彈 裕民價 BR 空手 觀察 BR 空預 設場 BR 手機
2021-09-06, 航運熊 BR BR 開盤 維航 BR BR BR 資料 買回 陽明 群創 BR 融資
2021-09-06, 友達 ❷❺ 元 新聞 BR 面板 報價 台院 專家 面板業 BR 中央廣播電臺 新聞 面板 價格期 走跌 電視 面板 報價 超成 外界 關注 景氣 反轉 台院 天日指 報價 漲幅 高面 回檔 壓力 終端 需求 海運 塞港 塞櫃利素 報價 走跌 利基型 產品 高商 顯示器 需求 回溫 利素 持續 短空長 報價 面板 業年 獲利 相觀 面板 業年 回春 價格 節節 高漲 年年月 價格 漲轉跌月 電視 面板 報價 跌幅 超成 外界 形容 雪崩式跌 台院 研究員 俊洲 分析波 報價 漲幅 高面 高檔 修正 先前 報價 電視 面板 漲幅 超波 回檔 修正 幅度 面板 美國 紓困 措施 東京 奧運 機潮 結束 終端 需求 減少 情緣 海運 塞港 塞櫃 終端 預期 心理 越晚 拉貨 報價 惡性 循環 俊洲認波 跌價 短空 長季 需求 高階 利基型 產品 回跌 幅度 整體 面板 產品 組合 重斷 拉高 顯示器 需求 回溫 支撐 面板 價格 情況 面板業 BR 原音 面板 價格 跌擊 獲利 成長 幅度 影響 友達 億百億 百億 年果 獲利 辦法 年樣 百億百億 什百百億 獲利 俊洲指 變病毒國 肆虐 疫情 升溫 持續 觀察 發展 疫情 惡化 影響 紓困 振興 措施 拖延 景氣 回溫 步調 海運 塞港 塞櫃 台院 專家 樓員 領悟樓 精神 心法 商顯 市場 美味 口友達 董事 砸錢 重金 退休 濟部 官員 施顏祥 美玥 退休 外資 天后 蘇艷雪 UO 台院 研究員
2021-09-07, 航運熊 海運股 昨日 狂飆 日郵船 NYK 狂飆 日圓 年年 月日 收盤 新高 紀錄商 船井 MOL 狂飆 日圓 年年 月日 收盤 新高 紀錄 川崎 汽船 KLine 狂飆 日圓 年年 月日 收盤 新高 紀錄
2021-09-07, 航運熊 BR 恭喜 漲停 BR 開盤 陽明 拉高 漲停 漲停 外資 BR 高價 飆股 買點 BR 中午 尾盤 情況果 漲話
2021-09-07, 航運 BR 營收 月財報 BR 中午 張陽明 融資 dcard 昨天 停損 BR 停損點
2021-09-07, 友達 ❷❺ 元 友達 群創 止跌 反彈 假象 電視 面板 售價 逼成 外資 股價 時間 林韋伶 BR 年月日 午周 名列 外資 台股 名名 友達群 日盤 走跌 壓力 異軍突 早盤 友達度 群創 股價 漲約 面板 雙虎 啟動 反攻 行情 外資 法相 悲觀 友達 群創 早盤 雙雙 日線 外資 產業 分析 角度 入認 面板 雙虎 股價 表現 少月 美系 外資 LCD 報價 走疲 LCD 產業 願景 擔憂 跌價 幅度 月相 縮減 預估 報價 跌幅 面板廠 毛利 萎縮 面板 價格 跌幅 萎縮 外資 投資 現轉樂觀 太早現 負面素 面板 產業 續利空 消化 外資 建議 保守 BR 舉例 季統 淡季 季節 性素 影響 市場 需求 疲弱 預估 面板 產品 報價 走軟 建議 保守 電視 面板 預估 明年季 售價度 淪落 現金 cash cost 水準 外資 面板商 透露 持續 增加 需求 萎縮 現確 保訂 產品 議價 空間 整體 面板 產品 售價 走跌 季跌 電視 面板 價格 季跌幅 整體 產業 平值 走跌 外資 分析 面板 產業 續期 驚喜 產品 報價 走跌 股票 股東 報酬率 萎縮 情況 重申 友達 群創 劣盤評 面板 產業 月難 消息 外資 股價 續悶 BR 家美系 外資 類法 指售端 價格 提升 新興 市場 度現 疫情 雜音 海運 混亂 電視 品牌 訂持 保守 態度 尺寸 電視 面板 需求 疲軟 外資 預估 電視 面板 價格 走跌 利空 訊息 消化 面板 股未 股價 稍晚季 法說 時機 迎新 訊息 延伸 閱讀 友達 群創 彩晶 反彈 逃命 波萬 散戶 套牢 分析師 面板 停損點 BR 凱基 投顧 PC 面板 需求 彌補 電視 產走 疲劣 預估 缺料 效應 游利潤 情況 全球 電視貨 量勢 放緩 呈現 凱基 投顧 分析 年季 面板 獲利 高峰 態勢 步入 修正 循環 報價路 修正 年底 周刊 BR 利空
2021-09-07, 信貸 直槍 感覺 信貸 BR 外商 直電話 BR 陽明 梭全 陽明 BR 百萬 BR 手機 健保 資料 截圖 銀行 BR 說帳 BRBR 哭暈 謝面 BR 陽明 BR 壓點 BR 哭暈 BRBR 許幸福
2021-09-07, 航運 畢業 陽明 長榮 航運 百萬 畢業文 BR
2021-09-07, 布局 美股 台股 台股 航運股 回神 進場 專家 搖頭 跡象 手腳 BR 新聞網 戴玉翔 台北 報導 Delta 變病 毒土 威脅 升溫 引發 市場 擔憂 台股 開高 走低 終盤 跌點 跌幅 收點 失守 日線 電子股 疲弱 航運股 盤角 投資 紛紛 詢問 代表 航運股 反攻 重回 盤面 主流 永誠 國際 投顧 分析師 韋國慶 投資 選擇 進場 手腳 套住 航運股 回神 貨運 雄萬海 亮燈 漲停 股價 收元 長榮 終盤 漲元 漲幅 元陽明 終盤 漲元 漲幅 收元 宅配 通嘉里榮 漲停板 包含 榮運 維航 建新 國際 櫃志信 台航 台驊 投控 新興 表現 俗韋國慶 航運股 反彈天 仔細 觀察面 重重 壓力 存天 航運股 反彈 電子股 拉回 短線 資金 電子股 韋國慶 分析 日線 日線 月線 排列 航運股 壓線 偏空 走勢 投資 選擇 進場 手腳 套住 航運 股線 回頭 排列 漲通 反彈
2021-09-07, 友達 ❷❺ 元 昌桃園 BR 買進 張友達 買進 張 喵 BR 買進 張 喵 BR 桃園市 BR 天花 面板 航運股 聯電 賺錢 賣掉 陽明 轉進 價廉物 面板 面板 買隻 乾脆 代表 板股 陌生 BR
2021-09-08, 航運 BR 天尾盤 張陽明 昨天 融資 增天 台股 陽明 跌撐 交易 猜換 萬設 停損點 反正 停損
2021-09-08, 友達 ❷❺ 元 月份 面板 總貨 面積 平米 月份 增加 符合 原先 預期 平米 海運 塞港 影響貨 面積 增加 營收 成長 代表 SP 意外 現降 公司 SP 增展 落差 SP BR 售價 感恩節 旺季 TV 貨量 TV  SP TV 貨量 增加 拉低 整體 SP 數字 果達成 公司 SP 位數 目標 營收 作帳 總營收
2021-09-08, 航運熊 BR BR 反彈 BR 站穩 日線 BR 站穩 BR 融資果 BR 波長榮陽明
2021-09-09, 航運 榮陽 明天 十萬 成交量 POPO 影響 絲絲汗毛 判斷 錯誤
2021-09-09, 台股 跌點 刑事局 造謠 新北幼園 群聚 台股 高檔 賣壓 沉重 謠確診案 飆升例 引發 指數度 暴跌 疫情 指揮中心 澄清 謠言 LINE 訊息 圖交 刑事局 偵辦 查截圖 私群組 股市 群組 關數 台股 電子 產跌 防疫 念股 電商 海運 強勢 生產 口罩 恆物流宅 通盤 診數 暴增 證交 尾盤 緊急 澄清 跌幅 收斂元 投顧 疫情度 蠢蠢欲動 追價 買盤 操作 短倉 短宜 訊息 LINE 台股 疫情 指揮中心 接獲 檢舉 刻副 指揮官 陳宗彥 留言 圖交刑事局 偵辦 刑事局 受理 告發 電信 偵查隊 展開 偵辦 發現 昨天 午群組 留言 聲稱 天確 診達 例群組 截圖警 排截圖 檢舉 民眾 指揮中心 檢舉 查處 訊息 刑案 LINE 公司 調取 相關 資料 檢舉 解截 圖源 循線 追查 留言 身分 染性 肺炎 防治 紓困 振興特 條例 送辦 BR 原址 BRBRwho
2021-09-09, 恐懼 貪婪 總市值帳 現金 短線 賣守 守住 BR 公司 籌資 計畫 股價 變化 公司 影響 BR 明年 跌剩 元年 漲元 認賠 低檔 券空 BR 進場 提供 入點 公告 勝悅 KY 年月 合併 營收 年增 營收 新高 收盤元 總市值 BR 勝悅月 公告 現金 相股 現金元 BR 商業樓 BR 現蓋 磁灶廠 買土 BR 現理 股權 營權 蓋廠 蓋樓 划算 現金 BR 投入 資金 吸引 購併 體質差 資金 控差 低檔 淘汰局 BR 淘汰 景氣 回溫 通贏 波景 BR 航運股 例子 品牌 商線 安踏李 慢慢 線線 輪動 BR 辛苦 漲倍 BR 壓低 解套 賺難 BR 低檔 攤平 買賣 錯誤 股價 帳面 賠錢 李年 漲超 倍勝悅年 BR 年前 張勝悅 李現 賣掉 買回 張勝悅 BR 年先 賣掉 特步 倍現 換回 張勝悅 BR 厲害 高檔 外面 低檔 回頭 補回 BR 錯失 賺機 停損場 BR 股東 高檔 億加年 配股 配息 厲害 翻倍 BR 手持股 萬漲 遠家 手張 舒服 BR 放直爛 BR 股市 專家 贏家 輸家 BR 成敗 英雄 賺錢法
2021-09-09, 股票 倍現 BR 國巨 元元 BR 陽明 元元金
2021-09-09, 股票 BR 朋友 紅賣年 報酬 正數 台泥 金融事 股票 行業 貨櫃輪 散裝 陽明 海運樣
2021-09-09, 分析 BR 強勢 精鋼 宅配 通運 嘉碩 石英元件國精化 塑膠 柏真空 濺鍍 營邦 工業 電腦 榮科 電解 銅箔 亞泰金屬 PCB 設備 湧德 接器 系統 電汽車 電子 昱捷 IC 通路 越峰 敦動 元件 安生技中華化化學德 微體法 買賣 金額 外資 億投信 億法 期貨 平倉 外資 口投信 聯電 天反 彈漲 預估 EPS 元益 市場 熱絡 溢價 股價元 壓力位 外資 營賣 日元 主價位 CP 值相 參考 長榮 漲跌 整理 區間 股價 月線 保守 營收 作貨 卡面 海運市 報價 心態 面前 觀察 名群 收盤家 轉折 原家 面板 外資 面板 報價 崩頭版 頭條 散戶 逃難天 選擇 停損 面續 心態 股票 追回 報價 銷量 平衡 點理 次季 電子 旺季 支殺肉 面板 面板 長回 元家 解套 跌點位 低點 反彈 算機 反彈 續航 力面 籌碼 變化 強茂欣電 新唐 投信 獲利 賣壓處 整理 跌狀態 強封 測車 題材 加籌 碼面 股價 漲元 公司 休息 正益 倍跌 翻類 成長 盤幅 修正 回檔 正季 主力 部隊 低位階 基期 股主 天國 巨漲 昨日 吃回 EPS 強勁面 支撐 股價 吸引力 技術面 早漲 買進線型 股票 足夠 信心 參考 家行 判斷 盤日 波段 低量 散戶觀 氣氛 濃厚 波彈 台積電 聯電 散戶 持型股 表現機 倒跌 盤面 積電 聯電 墊高完 指數 休息 先前 指數 整理 外資 指數 調整 期貨 空家 恐慌 波跌 族群 知覺 空剩 盤面 散戶 認盤 崩盤 波彈 回點 融資 減少 錯盤 選股 難度 波段 樂觀盤 低位階 賺錢股 轉輪 漲輪 休墊 指數 聯詠 聯發科 國巨 低位階 季導體 電動車 尋找 封測車體類 選擇 PSS 邀請 傑股眼 股市 區請點 選結 社群 BRhttpslinemetigJPREQofFzRgYzoGRCwutmsourceinvitationutmmediumlinkcopyutmcampaigndefault 喜歡 M友 LINE 群相 交流
2021-09-10, 研究 觀察 記錄 鴻海 分析 宏碁 轉型 路篇 鴻海集 httpsyoutubehjjMMMswc 鴻海 股東 新手 菜鳥 鴻海 程度 喜歡 專業 東西 鴻海集 股市 高檔 適合樣 超跌 電子 殺突害天 空頭 問驗 判斷 轉折 擔心 指數 開高 走低 走高 厲害心理 市場 預期 鴻海 獲利 鴻海 配元 鴻海 股價 元漲 元年 股息 傻瓜 抱放 面板 航運 鋼鐵 鴻海 天死 賺錢 鴻海 元收 請問 外資 群衰 FII 工業 富聯財報 漲跌 年季 年季 年季 年季 年季 EPS 水平 FII 開年季 獲利 公司 新聞 判斷力 預測 禮拜 鬼事 印度 鴻海 工程師 染疫 影響 產量 希事懂 收覺 財報 鴻海 股價 元元元 跌破 外資 程殺 鴻海 股票 價格 直直 落季 營收 外資 戶馬 回頭 買進 決心 買進 賤賣 高價 買回 外資 認錯 回頭 勇氣 回頭 乖乖 真榮幸 解析 文章 投資 領域 成長 謝謝 辛苦 佛心 精神氣 油天 辛苦 分享 文章 時間 心理面 放鬆 舒服 鴻海希真 榮幸 解析 文章 投資 領域形 成長 謝謝 辛苦 洗腦 窮思維 換成 富思維 深植 潛意識 謝謝 記完 影片 影片 留言 分享 追蹤 追蹤 影片 發佈 時間 通知 投資 觀念 清篇 天說 影片 做成 清樣 口氣 集集 找找 確實 做成 清式 影片 分成 面類家 觀念趣 投資策 實面 投資 觀念 股市 陷阱 投資 投資 指標 準說 投資 時間 報酬 提找 價值 公司 投機 遊戲 報酬 前提 制策 敗想 時處 股票 新手 菜鳥 外資 群法 投信 營商 短線 熱門 長榮聯電 陽明 群創 友達量 肥羊 新手 資族 投資 觀念 系列 httpswwwyoutubecomplaylistlistPLCLCMgRzPuQHPcfFlrMKXzgIvJF 鴻海集 httpswwwyoutubecomwatchvCXqDejhRIIlistPLCLCMgRzNQHOthaEOpFYTipnlmQ 投資 觀念 httpsw wyoutubecomwatchvpyomUlrKmolistPLCLCMgRzMoRptOROvCSqVNdXHIuG 說習慣 文字 稍微 影片 整理 網站 影片 文章 容學 文章 找找 httpsstockresearchsocietyblogspotcomyoutubehtml
2021-09-10, 垃圾股 長榮航 明年 疫情 BR 假設 長榮航 漲貴 BR BR BR BR 陽明 BR 時間
2021-09-10, 垃圾股 長榮航 長榮航空 貼圖 長榮 海運 BR 長榮長榮航 傻傻 分年 長榮航 直區間 BR 文章 航空股 BR 飛機 次年 航空事 發生 BR 航空股 BR 疫情 爆發 長榮航 BR 觀注 航空類 股票 BR 陣子 長榮航 波動 興趣 波段 BR 高點 回檔 附時 馬套 宜時 BR 價差 BR 部位 客運 營收 疫情 影響 貨運 部份 補血 BR 悲觀 低點話
2021-09-10, 航運熊 貨櫃 雄財報 長榮月 營收 BR 年增 BR 長榮 合併 營收 BR 年增 BR 長榮 合併 營收 BR 年增 BR 長榮月 合併 營收 BR BRBR 🔺陽明 營收 BR 年增 BR 🔺陽明月 營收 BR 年增 BR 陽明月 營收 BR 年增 BR 陽明月 營收 BR BRBR 萬海 營收 BR 年增 BR 萬海 營收 BR 年增 BR 萬海月 營收 BR 年增 BR 萬海月 營收 BR
2021-09-11, 友達 ❷❺ 元 觀察劵 放空 禿鷹 專業 面板 業士 行面 操作 長期 緊盯 研調 報告 研調 預測 報價 走弱 禿鷹 提早 布局 研調 預期 報價 止跌 反彈 禿鷹 提前 回補劵 散戶 融劵 膽波動 停損 停利 BR 禿鷹 集團 百億 資金山 操作 面板 波底 短期 輕易 改變 面板 投資 股票 禿鷹 引空 禿鷹 集團 研究 面果 面板面 萬里雲 算量 放空 禿鷹 集團 勝率 BR 失敗 研調 誤判 報價 禿鷹 參考 研調 報告 操作 放空 禿鷹 慘禿鷹 抓面 產業風 BR 次果 禿鷹量 放空 跡象 警覺 雜音 媒體 研調量 散布 利空 消息 外資量 脫持股 長期 持法 忍受 股價 波動 投資場 台股 堆股 類股 操作 百億 資金 終勝 台股 生技 導體 鋼鐵 海運 賺錢 禿鷹 集團 愛緊 面板股 百萬 空先 劵劵 提防 提前 call 回劵率 扣掉 十億 台幣 擔保品 BR 放空 元友達 獲利量 回補 擔心 股價 拉高 年元 路軋 擔保品 提高 莊錢 補繳 百億 擔保品 炒作 鋼鐵 航運類團 百億 擔心 慘遭 軋空 追繳 保證金
2021-09-11, 垃圾股 長榮 相海 運運 航空 運輸 現排 長龍
2021-09-11, 航運熊 INBR 買賣 超投信 IN 天前 名檔 海運 INBR 支持 兄弟
2021-09-12, 友達 ❷❺ 元 達飛 運價 法視 利空 貨櫃 收紅 BR 濟日報 楊伶雯 台北時 報導 全球海運公司 排名 法國 達飛CM CGM 宣布 明年 月前 凍漲 期運價法 短線 利空 考量 長期 需求 漲運價 貨主 貨櫃 航運 業榮 局面 壞事 利空 貨櫃 雄日 翻紅作 長榮 漲幅 達法 全球 貨櫃 航運商 馬士 基期 股價 高國 貨櫃股 整理 月機 進漲 飛海運 集團 發布 聲明 市場 驅動 運費 漲勢 持續 飛旗 服務期 運費 暫停 適期 費率 生效 直年 月日 日達飛 運價 漲期 GRI 加收 美元 回收 短線 利空 市場 衰貨櫃 航運 認運價 回落 利空 法運價 貨櫃 航運 股業 賺錢 貨櫃 航運 公司 漲運價 運價 通膨 元兇 國政府 低價 物品 排擠 情況 高運價 排擠 扼殺 需求 貨櫃 航運 需求 需求 預期 應求 情況 持續 月果價 產品 貨主法 賺錢 影響 全球 商品 運價 凍漲 客戶 長期 關係 贏法 認運價 凍漲 運價 短線 利眼 長期 需求 漲運價 貨主 貨櫃 航運 業榮 壞事 貨櫃股 籌碼月 回檔 沈澱利漲 情況 運價 凍漲 消息 跌反漲 步利 空續 觀察 貨櫃股 表現 馬士基 價期 漲國 貨櫃股 台股 高檔 現量價 情況 類股 輪動心 法運價 凍漲 利空 空續 觀察 貨櫃股 位階相 補量 重標 買盤 進場 推升 股價 翻揚 收紅 外資 利空 消息 操作 貨櫃股 籌碼相 凌亂 操作心 貨櫃 股日 開低 走高 長榮 收元 漲元 漲幅 陽明 收元 漲元 漲幅 公司 開低 高黑 翻紅 作收 萬海 高盤 中度 翻黑 終場 收元 漲元 漲幅 BRBR 海運 燒熱 版面 股價 報紙 銷路 BR 面板 記 號 報價 意料 希利空
